cnag_id	organism	gene_product	transcript_product	location	length	sequence_SO	SO	is_pseudo	variant
>CNAG_00131-t26_1	Cryptococcus_neoformans_var._grubii_H99	Alcohol dehydrogenase	Alcohol dehydrogenase	CP003820.1:358451-360205(+)	1329	chromosome	protein_coding	FALSE	t26_1
>CNAG_00132-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003820.1:360605-362888(-)	3650	chromosome	protein_coding	FALSE	t26_1
>CNAG_00132-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003820.1:360605-362888(-)	3734	chromosome	protein_coding	FALSE	t26_2
>CNAG_00133-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:364008-364781(+)	1396	chromosome	protein_coding	FALSE	t26_1
>CNAG_00134-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:365087-367684(-)	2708	chromosome	protein_coding	FALSE	t26_1
>CNAG_00135-t26_1	Cryptococcus_neoformans_var._grubii_H99	cyclophilin	cyclophilin	CP003820.1:367934-368463(+)	530	chromosome	protein_coding	FALSE	t26_1
>CNAG_00136-t26_1	Cryptococcus_neoformans_var._grubii_H99	ubiquitin-activating enzyme E1	ubiquitin-activating enzyme E1	CP003820.1:368615-372320(-)	3382	chromosome	protein_coding	FALSE	t26_1
>CNAG_00137-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:372877-374191(-)	1582	chromosome	protein_coding	FALSE	t26_1
>CNAG_00138-t26_1	Cryptococcus_neoformans_var._grubii_H99	ubiquinone biosynthesis methyltransferase	ubiquinone biosynthesis methyltransferase	CP003820.1:374563-375759(+)	1199	chromosome	protein_coding	FALSE	t26_1
>CNAG_00139-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:376482-377931(-)	1254	chromosome	protein_coding	FALSE	t26_1
>CNAG_00140-t26_1	Cryptococcus_neoformans_var._grubii_H99	U1 small nuclear ribonucleoprotein 70kDa	U1 small nuclear ribonucleoprotein 70kDa	CP003820.1:379229-380739(-)	2660	chromosome	protein_coding	FALSE	t26_1
>CNAG_00141-t26_1	Cryptococcus_neoformans_var._grubii_H99	monooxygenase	monooxygenase	CP003820.1:381091-382597(+)	1484	chromosome	protein_coding	FALSE	t26_1
>CNAG_00142-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:383256-385933(+)	2747	chromosome	protein_coding	FALSE	t26_1
>CNAG_00143-t26_1	Cryptococcus_neoformans_var._grubii_H99	phosphoribosylaminoimidazolesuccinocarboxamide synthase	phosphoribosylaminoimidazolesuccinocarboxamide synthase	CP003820.1:386986-389134(+)	2282	chromosome	protein_coding	FALSE	t26_1
>CNAG_00144-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003820.1:389309-390317(-)	1713	chromosome	protein_coding	FALSE	t26_1
>CNAG_00144-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003820.1:389309-390317(-)	965	chromosome	protein_coding	FALSE	t26_2
>CNAG_00145-t26_1	Cryptococcus_neoformans_var._grubii_H99	actin-2	actin-2	CP003820.1:390828-392250(+)	1307	chromosome	protein_coding	FALSE	t26_1
>CNAG_00146-t26_1	Cryptococcus_neoformans_var._grubii_H99	5'/3'-nucleotidase SurE	5'/3'-nucleotidase SurE	CP003820.1:392383-394078(-)	1441	chromosome	protein_coding	FALSE	t26_1
>CNAG_00147-t26_1	Cryptococcus_neoformans_var._grubii_H99	pre-mRNA-processing-splicing factor 8	pre-mRNA-processing-splicing factor 8	CP003820.1:394476-402702(+)	7880	chromosome	protein_coding	FALSE	t26_1
>CNAG_00148-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:403089-409446(+)	6224	chromosome	protein_coding	FALSE	t26_1
>CNAG_00149-t26_1	Cryptococcus_neoformans_var._grubii_H99	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 4	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 4	CP003820.1:410587-411283(+)	516	chromosome	protein_coding	FALSE	t26_1
>CNAG_00150-t26_1	Cryptococcus_neoformans_var._grubii_H99	peptidase	peptidase	CP003820.1:411943-415150(+)	3432	chromosome	protein_coding	FALSE	t26_1
>CNAG_00151-t26_1	Cryptococcus_neoformans_var._grubii_H99	transcription elongation regulator 1	transcription elongation regulator 1	CP003820.1:415523-418296(+)	2656	chromosome	protein_coding	FALSE	t26_1
>CNAG_00152-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:418482-420087(-)	1963	chromosome	protein_coding	FALSE	t26_1
>CNAG_00153-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein	CP003820.1:420364-421575(+)	1962	chromosome	protein_coding	FALSE	t26_1
>CNAG_00153-t26_2	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein, hypothetical protein, variant	hypothetical protein, variant	CP003820.1:420364-422049(+)	1941	chromosome	protein_coding	FALSE	t26_2
>CNAG_00154-t26_1	Cryptococcus_neoformans_var._grubii_H99	oxidoreductase	oxidoreductase	CP003820.1:422287-424170(-)	1654	chromosome	protein_coding	FALSE	t26_1
>CNAG_00155-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:425086-425834(-)	1013	chromosome	protein_coding	FALSE	t26_1
>CNAG_00156-t26_1	Cryptococcus_neoformans_var._grubii_H99	Putative zinc finger transcription factor	Putative zinc finger transcription factor	CP003820.1:427608-431302(-)	3930	chromosome	protein_coding	FALSE	t26_1
>CNAG_00156-t26_2	Cryptococcus_neoformans_var._grubii_H99	Putative zinc finger transcription factor	Putative zinc finger transcription factor	CP003820.1:427608-431302(-)	3934	chromosome	protein_coding	FALSE	t26_2
>CNAG_00157-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:432456-432911(+)	2433	chromosome	protein_coding	FALSE	t26_1
>CNAG_00158-t26_1	Cryptococcus_neoformans_var._grubii_H99	glycosyltransferase	glycosyltransferase	CP003820.1:433036-435353(-)	2153	chromosome	protein_coding	FALSE	t26_1
>CNAG_00159-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:435868-436123(+)	522	chromosome	protein_coding	FALSE	t26_1
>CNAG_00160-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:436421-437840(+)	1320	chromosome	protein_coding	FALSE	t26_1
>CNAG_00161-t26_1	Cryptococcus_neoformans_var._grubii_H99	auxin-induced protein	auxin-induced protein	CP003820.1:437991-439360(-)	1311	chromosome	protein_coding	FALSE	t26_1
>CNAG_00162-t26_1	Cryptococcus_neoformans_var._grubii_H99	alternative oxidase, mitochondrial	alternative oxidase, mitochondrial	CP003820.1:439854-441268(-)	1476	chromosome	protein_coding	FALSE	t26_1
>CNAG_00163-t26_1	Cryptococcus_neoformans_var._grubii_H99	general transcription factor 3C polypeptide 4, general transcription factor 3C polypeptide 4, variant	general transcription factor 3C polypeptide 4	CP003820.1:442897-446300(-)	3003	chromosome	protein_coding	FALSE	t26_1
>CNAG_00163-t26_2	Cryptococcus_neoformans_var._grubii_H99	general transcription factor 3C polypeptide 4, general transcription factor 3C polypeptide 4, variant	general transcription factor 3C polypeptide 4, variant	CP003820.1:442897-446300(-)	3075	chromosome	protein_coding	FALSE	t26_2
>CNAG_00164-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:447026-448723(-)	1823	chromosome	protein_coding	FALSE	t26_1
>CNAG_00165-t26_1	Cryptococcus_neoformans_var._grubii_H99	methylthioadenosine phosphorylase	methylthioadenosine phosphorylase	CP003820.1:450185-451450(-)	1157	chromosome	protein_coding	FALSE	t26_1
>CNAG_00166-t26_1	Cryptococcus_neoformans_var._grubii_H99	ATP-dependent RNA helicase DBP8	ATP-dependent RNA helicase DBP8	CP003820.1:452494-454578(-)	2013	chromosome	protein_coding	FALSE	t26_1
>CNAG_00167-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:454912-457078(+)	2231	chromosome	protein_coding	FALSE	t26_1
>CNAG_00171-t26_1	Cryptococcus_neoformans_var._grubii_H99	peroxin-2	peroxin-2	CP003820.1:463029-464438(+)	1648	chromosome	protein_coding	FALSE	t26_1
>CNAG_00172-t26_1	Cryptococcus_neoformans_var._grubii_H99	kinesin	kinesin	CP003820.1:465163-468612(+)	3629	chromosome	protein_coding	FALSE	t26_1
>CNAG_00173-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:468928-470217(+)	1347	chromosome	protein_coding	FALSE	t26_1
>CNAG_00174-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:470392-474300(-)	3878	chromosome	protein_coding	FALSE	t26_1
>CNAG_00175-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:474659-476107(+)	2148	chromosome	protein_coding	FALSE	t26_1
>CNAG_00176-t26_1	Cryptococcus_neoformans_var._grubii_H99	glutamate carboxypeptidase, glutamate carboxypeptidase, variant	glutamate carboxypeptidase	CP003820.1:476246-478539(-)	1604	chromosome	protein_coding	FALSE	t26_1
>CNAG_00176-t26_2	Cryptococcus_neoformans_var._grubii_H99	glutamate carboxypeptidase, glutamate carboxypeptidase, variant	glutamate carboxypeptidase, variant	CP003820.1:476246-478270(-)	1707	chromosome	protein_coding	FALSE	t26_2
>CNAG_00177-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:478898-480910(+)	1838	chromosome	protein_coding	FALSE	t26_1
>CNAG_00178-t26_1	Cryptococcus_neoformans_var._grubii_H99	DNA repair protein REV1	DNA repair protein REV1	CP003820.1:481142-485162(-)	4452	chromosome	protein_coding	FALSE	t26_1
>CNAG_00179-t26_1	Cryptococcus_neoformans_var._grubii_H99	guanine nucleotide-binding protein subunit alpha, guanine nucleotide-binding protein subunit alpha, variant	guanine nucleotide-binding protein subunit alpha	CP003820.1:488572-489943(+)	2131	chromosome	protein_coding	FALSE	t26_1
>CNAG_00179-t26_2	Cryptococcus_neoformans_var._grubii_H99	guanine nucleotide-binding protein subunit alpha, guanine nucleotide-binding protein subunit alpha, variant	guanine nucleotide-binding protein subunit alpha, variant	CP003820.1:488572-489943(+)	1967	chromosome	protein_coding	FALSE	t26_2
>CNAG_00180-t26_1	Cryptococcus_neoformans_var._grubii_H99	ubiquitin carboxyl-terminal hydrolase L3	ubiquitin carboxyl-terminal hydrolase L3	CP003820.1:490541-491623(+)	1008	chromosome	protein_coding	FALSE	t26_1
>CNAG_00181-t26_1	Cryptococcus_neoformans_var._grubii_H99	macrophage erythroblast attacher isoform 1	macrophage erythroblast attacher isoform 1	CP003820.1:491751-493761(-)	1774	chromosome	protein_coding	FALSE	t26_1
>CNAG_00182-t26_1	Cryptococcus_neoformans_var._grubii_H99	retrograde transporter, retrograde transporter, variant	retrograde transporter	CP003820.1:494040-494963(+)	1283	chromosome	protein_coding	FALSE	t26_1
>CNAG_00182-t26_2	Cryptococcus_neoformans_var._grubii_H99	retrograde transporter, retrograde transporter, variant	retrograde transporter, variant	CP003820.1:494040-494963(+)	1149	chromosome	protein_coding	FALSE	t26_2
>CNAG_00183-t26_1	Cryptococcus_neoformans_var._grubii_H99	alternative cyclin Pcl12, alternative cyclin Pcl12, variant	alternative cyclin Pcl12	CP003820.1:497481-498567(-)	1604	chromosome	protein_coding	FALSE	t26_1
>CNAG_00183-t26_2	Cryptococcus_neoformans_var._grubii_H99	alternative cyclin Pcl12, alternative cyclin Pcl12, variant	alternative cyclin Pcl12, variant	CP003820.1:497481-498775(-)	2547	chromosome	protein_coding	FALSE	t26_2
>CNAG_00184-t26_1	Cryptococcus_neoformans_var._grubii_H99	pre-mRNA cleavage complex 2 protein Pcf11	pre-mRNA cleavage complex 2 protein Pcf11	CP003820.1:502541-504591(+)	2506	chromosome	protein_coding	FALSE	t26_1
>CNAG_00185-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:504963-506272(+)	1298	chromosome	protein_coding	FALSE	t26_1
>CNAG_00186-t26_1	Cryptococcus_neoformans_var._grubii_H99	mitotic spindle organizing protein 1	mitotic spindle organizing protein 1	CP003820.1:506415-506813(-)	482	chromosome	protein_coding	FALSE	t26_1
>CNAG_00187-t26_1	Cryptococcus_neoformans_var._grubii_H99	ubiquitin carboxyl-terminal hydrolase 1	ubiquitin carboxyl-terminal hydrolase 1	CP003820.1:507083-509382(+)	2266	chromosome	protein_coding	FALSE	t26_1
>CNAG_00188-t26_1	Cryptococcus_neoformans_var._grubii_H99	endoplasmic reticulum protein	endoplasmic reticulum protein	CP003820.1:509423-510478(-)	767	chromosome	protein_coding	FALSE	t26_1
>CNAG_00189-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:510723-512047(+)	1274	chromosome	protein_coding	FALSE	t26_1
>CNAG_00190-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:512338-514159(+)	2135	chromosome	protein_coding	FALSE	t26_1
>CNAG_00191-t26_1	Cryptococcus_neoformans_var._grubii_H99	etoposide-induced protein	etoposide-induced protein	CP003820.1:514802-516443(+)	1781	chromosome	protein_coding	FALSE	t26_1
>CNAG_00192-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:517793-521395(+)	3855	chromosome	protein_coding	FALSE	t26_1
>CNAG_00193-t26_1	Cryptococcus_neoformans_var._grubii_H99	GATA type zinc finger protein asd-4	GATA type zinc finger protein asd-4	CP003820.1:521956-525942(-)	4933	chromosome	protein_coding	FALSE	t26_1
>CNAG_00194-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:528522-529360(+)	1304	chromosome	protein_coding	FALSE	t26_1
>CNAG_00195-t26_1	Cryptococcus_neoformans_var._grubii_H99	exosome complex protein LRP1	exosome complex protein LRP1	CP003820.1:529578-530364(-)	873	chromosome	protein_coding	FALSE	t26_1
>CNAG_00229-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:607986-608622(+)	3478	chromosome	protein_coding	FALSE	t26_1
>CNAG_00231-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:610159-611736(+)	1523	chromosome	protein_coding	FALSE	t26_1
>CNAG_00232-t26_1	Cryptococcus_neoformans_var._grubii_H99	large subunit ribosomal protein L30e	large subunit ribosomal protein L30e	CP003820.1:611844-612502(-)	676	chromosome	protein_coding	FALSE	t26_1
>CNAG_00233-t26_1	Cryptococcus_neoformans_var._grubii_H99	chaperone protein	chaperone protein	CP003820.1:612814-613363(+)	575	chromosome	protein_coding	FALSE	t26_1
>CNAG_00234-t26_1	Cryptococcus_neoformans_var._grubii_H99	tRNA-dihydrouridine synthase 4	tRNA-dihydrouridine synthase 4	CP003820.1:613927-615256(+)	1418	chromosome	protein_coding	FALSE	t26_1
>CNAG_00235-t26_1	Cryptococcus_neoformans_var._grubii_H99	amt family ammonium transporter	amt family ammonium transporter	CP003820.1:615351-617537(-)	3593	chromosome	protein_coding	FALSE	t26_1
>CNAG_00236-t26_1	Cryptococcus_neoformans_var._grubii_H99	8-Amino-7-oxononanoate synthase	8-Amino-7-oxononanoate synthase	CP003820.1:618337-619853(+)	1669	chromosome	protein_coding	FALSE	t26_1
>CNAG_00237-t26_1	Cryptococcus_neoformans_var._grubii_H99	3-isopropylmalate dehydratase, large subunit	3-isopropylmalate dehydratase, large subunit	CP003820.1:620671-623182(+)	2486	chromosome	protein_coding	FALSE	t26_1
>CNAG_00238-t26_1	Cryptococcus_neoformans_var._grubii_H99	isoleucine-tRNA ligase	isoleucine-tRNA ligase	CP003820.1:623941-627603(+)	3581	chromosome	protein_coding	FALSE	t26_1
>CNAG_00239-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:628128-630490(-)	2597	chromosome	protein_coding	FALSE	t26_1
>CNAG_00240-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:630798-634045(+)	3326	chromosome	protein_coding	FALSE	t26_1
>CNAG_00241-t26_1	Cryptococcus_neoformans_var._grubii_H99	protein AIR1/2	protein AIR1/2	CP003820.1:635045-637248(+)	2817	chromosome	protein_coding	FALSE	t26_1
>CNAG_00242-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:637774-638809(-)	1418	chromosome	protein_coding	FALSE	t26_1
>CNAG_00243-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:640335-640993(-)	1064	chromosome	protein_coding	FALSE	t26_1
>CNAG_00246-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:646592-648720(-)	2257	chromosome	protein_coding	FALSE	t26_1
>CNAG_00247-t26_1	Cryptococcus_neoformans_var._grubii_H99	alpha-aminoadipic semialdehyde synthase	alpha-aminoadipic semialdehyde synthase	CP003820.1:648995-652610(+)	2953	chromosome	protein_coding	FALSE	t26_1
>CNAG_00248-t26_1	Cryptococcus_neoformans_var._grubii_H99	ESCRT-II complex subunit VPS36	ESCRT-II complex subunit VPS36	CP003820.1:652766-654584(-)	4218	chromosome	protein_coding	FALSE	t26_1
>CNAG_00249-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:655548-657065(+)	2305	chromosome	protein_coding	FALSE	t26_1
>CNAG_00250-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:657979-659568(+)	1870	chromosome	protein_coding	FALSE	t26_1
>CNAG_00251-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:660118-661320(+)	959	chromosome	protein_coding	FALSE	t26_1
>CNAG_00252-t26_1	Cryptococcus_neoformans_var._grubii_H99	transcription elongation factor B, polypeptide 1, transcription elongation factor B, polypeptide 1, variant	transcription elongation factor B, polypeptide 1	CP003820.1:661468-661997(-)	1226	chromosome	protein_coding	FALSE	t26_1
>CNAG_00252-t26_2	Cryptococcus_neoformans_var._grubii_H99	transcription elongation factor B, polypeptide 1, transcription elongation factor B, polypeptide 1, variant	transcription elongation factor B, polypeptide 1, variant	CP003820.1:661468-661997(-)	1269	chromosome	protein_coding	FALSE	t26_2
>CNAG_00253-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:662258-665273(+)	2489	chromosome	protein_coding	FALSE	t26_1
>CNAG_00254-t26_1	Cryptococcus_neoformans_var._grubii_H99	NADH dehydrogenase	NADH dehydrogenase	CP003820.1:665714-667273(+)	1359	chromosome	protein_coding	FALSE	t26_1
>CNAG_00255-t26_1	Cryptococcus_neoformans_var._grubii_H99	hypothetical protein	hypothetical protein	CP003820.1:667625-668043(-)	657	chromosome	protein_coding	FALSE	t26_1
>CNAG_00256-t26_1	Cryptococcus_neoformans_var._grubii_H99	Aspartate-semialdehyde dehydrogenase	Aspartate-semialdehyde dehydrogenase	CP003820.1:668235-669452(+)	1253	chromosome	protein_coding	FALSE	t26_1
>CNAG_00257-t26_1	Cryptococcus_neoformans_var._grubii_H99	kinesin family member 21A, kinesin family member 21A, variant	kinesin family member 21A	CP003820.1:669633-675329(-)	5659	chromosome	protein_coding	FALSE	t26_1
>CNAG_00257-t26_2	Cryptococcus_neoformans_var._grubii_H99	kinesin family member 21A, kinesin family member 21A, variant	kinesin family member 21A, variant	CP003820.1:669541-675329(-)	5672	chromosome	protein_coding	FALSE	t26_2
